,,,,,,,,,,,,,,,,
Rk,Team,Date,Spread,Over/Under,Temperature,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Game time
165,DAL,10/16/23,-1.5,50,74,Mon,6,6,@,LAC,W 20-17,-1.5,covered,50,under,night
166,LAC,10/16/23,1.5,50,74,Mon,5,6,,DAL,L 17-20,1.5,did not cover,50,under,night
167,BUF,10/15/23,-15.5,43.5,46,Sun,6,6,,NYG,W 14-9,-15.5,did not cover,43.5,under,night
168,NYG,10/15/23,15.5,43.5,46,Sun,6,6,@,BUF,L 9-14,15.5,covered,43.5,under,night
169,GNB,10/9/23,1.5,44.5,93,Mon,5,5,@,LVR,L 13-17,1.5,did not cover,44.5,under,night
170,LVR,10/9/23,-1.5,44.5,93,Mon,5,5,,GNB,W 17-13,-1.5,covered,44.5,under,night
171,DAL,10/8/23,3.5,45,78,Sun,5,5,@,SFO,L 10-42,3.5,did not cover,45,over,night
172,SFO,10/8/23,-3.5,45,78,Sun,5,5,,DAL,W 42-10,-3.5,covered,45,over,night
173,CHI,10/5/23,6,44.5,70,Thu,5,5,@,WAS,W 40-20,6,covered,44.5,over,night
174,WAS,10/5/23,-6,44.5,70,Thu,5,5,,CHI,L 20-40,-6,did not cover,44.5,over,night
175,NYG,10/2/23,2.5,46.5,67,Mon,4,4,,SEA,L 3-24,2.5,did not cover,46.5,under,night
176,SEA,10/2/23,-2.5,46.5,67,Mon,4,4,@,NYG,W 24-3,-2.5,covered,46.5,under,night
177,KAN,10/1/23,-9.5,41.5,69,Sun,4,4,@,NYJ,W 23-20,-9.5,did not cover,41.5,over,night
178,NYJ,10/1/23,9.5,41.5,69,Sun,4,4,,KAN,L 20-23,9.5,covered,41.5,over,night
179,DET,9/28/23,-2.5,45,64,Thu,4,4,@,GNB,W 34-20,-2.5,covered,45,over,night
180,GNB,9/28/23,2.5,45,64,Thu,4,4,,DET,L 20-34,2.5,did not cover,45,over,night
181,CIN,9/25/23,-3,45.5,74,Mon,3,3,,LAR,W 19-16,-3,push,45.5,under,night
182,LAR,9/25/23,3,45.5,74,Mon,3,3,@,CIN,L 16-19,3,push,45.5,under,night
183,PHI,9/25/23,-6,44,90,Mon,3,3,@,TAM,W 25-11,-6,covered,44,under,night
184,TAM,9/25/23,6,44,90,Mon,3,3,,PHI,L 11-25,6,did not cover,44,under,night
185,PIT,9/24/23,3,43.5,87,Sun,3,3,@,LVR,W 23-18,3,covered,43.5,under,night
186,LVR,9/24/23,-3,43.5,87,Sun,3,3,,PIT,L 18-23,-3,did not cover,43.5,under,night
187,NYG,9/21/23,10.5,43.5,77,Thu,3,3,@,SFO,L 12-30,10.5,did not cover,43.5,under,night
188,SFO,9/21/23,-10.5,43.5,77,Thu,3,3,,NYG,W 30-12,-10.5,covered,43.5,under,night
189,CAR,9/18/23,3,39.5,78,Mon,2,2,,NOR,L 17-20,3,push,39.5,under,night
190,NOR,9/18/23,-3,39.5,78,Mon,2,2,@,CAR,W 20-17,-3,push,39.5,under,night
191,CLE,9/18/23,-2.5,39,62,Mon,2,2,@,PIT,L 22-26,-2.5,did not cover,39,over,night
192,PIT,9/18/23,2.5,39,62,Mon,2,2,,CLE,W 26-22,2.5,covered,39,over,night
193,MIA,9/17/23,-2,46.5,63,Sun,2,2,@,NWE,W 24-17,-2,covered,46.5,under,night
194,NWE,9/17/23,2,46.5,63,Sun,2,2,,MIA,L 17-24,2,did not cover,46.5,under,night
195,MIN,9/14/23,6,49,72,Thu,2,2,@,PHI,L 28-34,6,push,49,over,night
196,PHI,9/14/23,-6,49,72,Thu,2,2,,MIN,W 34-28,-6,push,49,over,night
197,BUF,9/11/23,-2.5,45.5,72,Mon,1,1,@,NYJ,L 16-22 (OT),-2.5,did not cover,45.5,under,night
198,NYJ,9/11/23,2.5,45.5,72,Mon,1,1,,BUF,W 22-16 (OT),2.5,covered,45.5,under,night
199,DAL,9/10/23,-3.5,45.5,74,Sun,1,1,@,NYG,W 40-0,-3.5,covered,45.5,under,night
200,NYG,9/10/23,3.5,45.5,74,Sun,1,1,,DAL,L 0-40,3.5,did not cover,45.5,under,night
201,DET,1/8/23,5,49,21,Sun,17,18,@,GNB,W 20-16,5,covered,49,under,night
202,GNB,1/8/23,-5,49,21,Sun,17,18,,DET,L 16-20,-5,did not cover,49,under,night
203,JAX,1/7/23,-6.5,40,56,Sat,17,18,,TEN,W 20-16,-6.5,did not cover,40,under,night
204,TEN,1/7/23,6.5,40,56,Sat,17,18,@,JAX,L 16-20,6.5,covered,40,under,night
205,PIT,1/1/23,2.5,35,44,Sun,16,17,@,BAL,W 16-13,2.5,covered,35,under,night
206,BAL,1/1/23,-2.5,35,44,Sun,16,17,,PIT,L 13-16,-2.5,did not cover,35,under,night
207,DAL,12/29/22,-12.5,39.5,56,Thu,16,17,@,TEN,W 27-13,-12.5,covered,39.5,over,night
208,TEN,12/29/22,12.5,39.5,56,Thu,16,17,,DAL,L 13-27,12.5,did not cover,39.5,over,night
209,IND,12/26/22,4,45.5,22,Mon,15,16,,LAC,L 3-20,4,did not cover,45.5,under,night
210,LAC,12/26/22,-4,45.5,22,Mon,15,16,@,IND,W 20-3,-4,covered,45.5,under,night
211,ARI,12/25/22,7.5,40.5,66,Sun,15,16,,TAM,L 16-19 (OT),7.5,covered,40.5,under,night
212,TAM,12/25/22,-7.5,40.5,66,Sun,15,16,@,ARI,W 19-16 (OT),-7.5,did not cover,40.5,under,night
213,PIT,12/24/22,-2,38,9,Sat,15,16,,LVR,W 13-10,-2,covered,38,under,night
214,LVR,12/24/22,2,38,9,Sat,15,16,@,PIT,L 10-13,2,did not cover,38,under,night
215,JAX,12/22/22,2,37,43,Thu,15,16,@,NYJ,W 19-3,2,covered,37,under,night
216,NYJ,12/22/22,-2,37,43,Thu,15,16,,JAX,L 3-19,-2,did not cover,37,under,night
217,GNB,12/19/22,-7,39.5,15,Mon,14,15,,LAR,W 24-12,-7,covered,39.5,under,night
218,LAR,12/19/22,7,39.5,15,Mon,14,15,@,GNB,L 12-24,7,did not cover,39.5,under,night
219,NYG,12/18/22,4.5,40.5,35,Sun,14,15,@,WAS,W 20-12,4.5,covered,40.5,under,night
220,WAS,12/18/22,-4.5,40.5,35,Sun,14,15,,NYG,L 12-20,-4.5,did not cover,40.5,under,night
221,BUF,12/17/22,-7,43.5,29,Sat,14,15,,MIA,W 32-29,-7,did not cover,43.5,over,night
222,MIA,12/17/22,7,43.5,29,Sat,14,15,@,BUF,L 29-32,7,covered,43.5,over,night
223,SEA,12/15/22,3,43,39,Thu,14,15,,SFO,L 13-21,3,did not cover,43,under,night
224,SFO,12/15/22,-3,43,39,Thu,14,15,@,SEA,W 21-13,-3,covered,43,under,night
225,ARI,12/12/22,1.5,43.5,54,Mon,13,14,,NWE,L 13-27,1.5,did not cover,43.5,under,night
226,NWE,12/12/22,-1.5,43.5,54,Mon,13,14,@,ARI,W 27-13,-1.5,covered,43.5,under,night
227,MIA,12/11/22,-3,53.5,57,Sun,13,14,@,LAC,L 17-23,-3,did not cover,53.5,under,night
228,LAC,12/11/22,3,53.5,57,Sun,13,14,,MIA,W 23-17,3,covered,53.5,under,night
229,LVR,12/8/22,-6,44.5,58,Thu,13,14,@,LAR,L 16-17,-6,did not cover,44.5,under,night
230,LAR,12/8/22,6,44.5,58,Thu,13,14,,LVR,W 17-16,6,covered,44.5,under,night
231,NOR,12/5/22,3,41,69,Mon,13,13,@,TAM,L 16-17,3,covered,41,under,night
232,TAM,12/5/22,-3,41,69,Mon,12,13,,NOR,W 17-16,-3,did not cover,41,under,night
233,IND,12/4/22,10.5,44.5,67,Sun,13,13,@,DAL,L 19-54,10.5,did not cover,44.5,over,night
234,DAL,12/4/22,-10.5,44.5,67,Sun,12,13,,IND,W 54-19,-10.5,covered,44.5,over,night
235,BUF,12/1/22,-3.5,43.5,35,Thu,12,13,@,NWE,W 24-10,-3.5,covered,43.5,under,night
236,NWE,12/1/22,3.5,43.5,35,Thu,12,13,,BUF,L 10-24,3.5,did not cover,43.5,under,night
237,IND,11/28/22,-2.5,39.5,44,Mon,12,12,,PIT,L 17-24,-2.5,did not cover,39.5,over,night
238,PIT,11/28/22,2.5,39.5,44,Mon,11,12,@,IND,W 24-17,2.5,covered,39.5,over,night
239,GNB,11/27/22,6.5,46,62,Sun,12,12,@,PHI,L 33-40,6.5,did not cover,46,over,night
240,PHI,11/27/22,-6.5,46,62,Sun,11,12,,GNB,W 40-33,-6.5,covered,46,over,night
241,MIN,11/24/22,-2.5,42.5,36,Thu,11,12,,NWE,W 33-26,-2.5,covered,42.5,over,night
242,NWE,11/24/22,2.5,42.5,36,Thu,11,12,@,MIN,L 26-33,2.5,did not cover,42.5,over,night
243,ARI,11/21/22,8,43,64,Mon,11,11,,SFO,L 10-38,8,did not cover,43,over,night
244,SFO,11/21/22,-8,43,64,Mon,10,11,@,ARI,W 38-10,-8,covered,43,over,night
245,KAN,11/20/22,-5,52.5,69,Sun,10,11,@,LAC,W 30-27,-5,did not cover,52.5,over,night
246,LAC,11/20/22,5,52.5,69,Sun,10,11,,KAN,L 27-30,5,covered,52.5,over,night
247,GNB,11/17/22,-3,41,25,Thu,11,11,,TEN,L 17-27,-3,did not cover,41,over,night
248,TEN,11/17/22,3,41,25,Thu,10,11,@,GNB,W 27-17,3,covered,41,over,night
249,PHI,11/14/22,-10.5,43.5,43,Mon,9,10,,WAS,L 21-32,-10.5,did not cover,43.5,over,night
250,WAS,11/14/22,10.5,43.5,43,Mon,10,10,@,PHI,W 32-21,10.5,covered,43.5,over,night
251,LAC,11/13/22,7.5,45,57,Sun,9,10,@,SFO,L 16-22,7.5,covered,45,under,night
252,SFO,11/13/22,-7.5,45,57,Sun,9,10,,LAC,W 22-16,-7.5,did not cover,45,under,night
253,ATL,11/10/22,-2.5,41.5,61,Thu,10,10,@,CAR,L 15-25,-2.5,did not cover,41.5,under,night
254,CAR,11/10/22,2.5,41.5,61,Thu,10,10,,ATL,W 25-15,2.5,covered,41.5,under,night
255,NOR,11/7/22,1.5,46.5,76,Mon,9,9,,BAL,L 13-27,1.5,did not cover,46.5,under,night
256,BAL,11/7/22,-1.5,46.5,76,Mon,9,9,@,NOR,W 27-13,-1.5,covered,46.5,under,night
257,KAN,11/6/22,-12.5,45.5,54,Sun,8,9,,TEN,W 20-17 (OT),-12.5,did not cover,45.5,under,night
258,TEN,11/6/22,12.5,45.5,54,Sun,8,9,@,KAN,L 17-20 (OT),12.5,covered,45.5,under,night
259,HOU,11/3/22,13.5,45.5,77,Thu,8,9,,PHI,L 17-29,13.5,covered,45.5,over,night
260,PHI,11/3/22,-13.5,45.5,77,Thu,8,9,@,HOU,W 29-17,-13.5,did not cover,45.5,over,night
261,CIN,10/31/22,-3,45,66,Mon,8,8,@,CLE,L 13-32,-3,did not cover,45,push,night
262,CLE,10/31/22,3,45,66,Mon,8,8,,CIN,W 32-13,3,covered,45,push,night
263,BUF,10/30/22,-10.5,47,50,Sun,7,8,,GNB,W 27-17,-10.5,did not cover,47,under,night
264,GNB,10/30/22,10.5,47,50,Sun,8,8,@,BUF,L 17-27,10.5,covered,47,under,night
265,BAL,10/27/22,1.5,45.5,79,Thu,8,8,@,TAM,W 27-22,1.5,covered,45.5,over,night
266,TAM,10/27/22,-1.5,45.5,79,Thu,8,8,,BAL,L 22-27,-1.5,did not cover,45.5,over,night
267,CHI,10/24/22,8.5,40.5,56,Mon,7,7,@,NWE,W 33-14,8.5,covered,40.5,over,night
268,NWE,10/24/22,-8.5,40.5,56,Mon,7,7,,CHI,L 14-33,-8.5,did not cover,40.5,over,night
269,MIA,10/23/22,-7.5,44.5,78,Sun,7,7,,PIT,W 16-10,-7.5,did not cover,44.5,under,night
270,PIT,10/23/22,7.5,44.5,78,Sun,7,7,@,MIA,L 10-16,7.5,covered,44.5,under,night
271,ARI,10/20/22,-2.5,44,89,Thu,7,7,,NOR,W 42-34,-2.5,covered,44,over,night
272,NOR,10/20/22,2.5,44,89,Thu,7,7,@,ARI,L 34-42,2.5,did not cover,44,over,night
273,DEN,10/17/22,4.5,45.5,69,Mon,6,6,@,LAC,L 16-19 (OT),4.5,covered,45.5,under,night
274,LAC,10/17/22,-4.5,45.5,69,Mon,6,6,,DEN,W 19-16 (OT),-4.5,did not cover,45.5,under,night
275,DAL,10/16/22,6.5,42,63,Sun,6,6,@,PHI,L 17-26,6.5,did not cover,42,over,night
276,PHI,10/16/22,-6.5,42,63,Sun,6,6,,DAL,W 26-17,-6.5,covered,42,over,night
277,CHI,10/13/22,1,38,46,Thu,6,6,,WAS,L 7-12,1,did not cover,38,under,night
278,WAS,10/13/22,-1,38,46,Thu,6,6,@,CHI,W 12-7,-1,covered,38,under,night
279,KAN,10/10/22,-7,51.5,77,Mon,5,5,,LVR,W 30-29,-7,did not cover,51.5,over,night
280,LVR,10/10/22,7,51.5,77,Mon,5,5,@,KAN,L 29-30,7,covered,51.5,over,night
281,CIN,10/9/22,3.5,47.5,60,Sun,5,5,@,BAL,L 17-19,3.5,covered,47.5,under,night
282,BAL,10/9/22,-3.5,47.5,60,Sun,5,5,,CIN,W 19-17,-3.5,did not cover,47.5,under,night
283,IND,10/6/22,3,42,69,Thu,5,5,@,DEN,W 12-9 (OT),3,covered,42,under,night
284,DEN,10/6/22,-3,42,69,Thu,5,5,,IND,L 9-12 (OT),-3,did not cover,42,under,night
285,LAR,10/3/22,1.5,42.5,73,Mon,4,4,@,SFO,L 9-24,1.5,did not cover,42.5,under,night
286,SFO,10/3/22,-1.5,42.5,73,Mon,4,4,,LAR,W 24-9,-1.5,covered,42.5,under,night
287,KAN,10/2/22,1,46,75,Sun,4,4,@,TAM,W 41-31,1,covered,46,over,night
288,TAM,10/2/22,-1,46,75,Sun,4,4,,KAN,L 31-41,-1,did not cover,46,over,night
289,CIN,9/29/22,-3.5,47.5,63,Thu,4,4,,MIA,W 27-15,-3.5,covered,47.5,under,night
290,MIA,9/29/22,3.5,47.5,63,Thu,4,4,@,CIN,L 15-27,3.5,did not cover,47.5,under,night
291,DAL,9/26/22,1,39,66,Mon,3,3,@,NYG,W 23-16,1,covered,39,push,night
292,NYG,9/26/22,-1,39,66,Mon,3,3,,DAL,L 16-23,-1,did not cover,39,push,night
293,DEN,9/25/22,1.5,44.5,73,Sun,3,3,,SFO,W 11-10,1.5,covered,44.5,under,night
294,SFO,9/25/22,-1.5,44.5,73,Sun,3,3,@,DEN,L 10-11,-1.5,did not cover,44.5,under,night
295,CLE,9/22/22,-4.5,38.5,60,Thu,3,3,,PIT,W 29-17,-4.5,covered,38.5,over,night
296,PIT,9/22/22,4.5,38.5,60,Thu,3,3,@,CLE,L 17-29,4.5,did not cover,38.5,over,night
297,BUF,9/19/22,-10,47.5,70,Mon,2,2,,TEN,W 41-7,-10,covered,47.5,over,night
298,TEN,9/19/22,10,47.5,70,Mon,2,2,@,BUF,L 7-41,10,did not cover,47.5,over,night
299,MIN,9/19/22,2.5,50.5,76,Mon,2,2,@,PHI,L 7-24,2.5,did not cover,50.5,under,night
300,PHI,9/19/22,-2.5,50.5,76,Mon,2,2,,MIN,W 24-7,-2.5,covered,50.5,under,night
301,CHI,9/18/22,10,41.5,73,Sun,2,2,@,GNB,L 10-27,10,did not cover,41.5,under,night
302,GNB,9/18/22,-10,41.5,73,Sun,2,2,,CHI,W 27-10,-10,covered,41.5,under,night
303,DEN,9/12/22,-6.5,44.5,74,Mon,1,1,@,SEA,L 16-17,-6.5,did not cover,44.5,under,night
304,SEA,9/12/22,6.5,44.5,74,Mon,1,1,,DEN,W 17-16,6.5,covered,44.5,under,night
305,DAL,9/11/22,2,50,81,Sun,1,1,,TAM,L 3-19,2,did not cover,50,under,night
306,TAM,9/11/22,-2,50,81,Sun,1,1,@,DAL,W 19-3,-2,covered,50,under,night
307,BUF,9/8/22,-2.5,52,88,Thu,1,1,@,LAR,W 31-10,-2.5,covered,52,under,night
308,LAR,9/8/22,2.5,52,88,Thu,1,1,,BUF,L 10-31,2.5,did not cover,52,under,night
309,LVR,1/9/22,3,49,57,Sun,17,18,,LAC,W 35-32 (OT),3,covered,49,over,night
310,LAC,1/9/22,-3,49,57,Sun,17,18,@,LVR,L 32-35 (OT),-3,did not cover,49,over,night
311,DAL,1/8/22,-4,43.5,31,Sat,17,18,@,PHI,W 51-26,-4,covered,43.5,over,night
312,PHI,1/8/22,4,43.5,31,Sat,17,18,,DAL,L 26-51,4,did not cover,43.5,over,night
313,CLE,1/3/22,2,42,25,Mon,16,17,@,PIT,L 14-26,2,did not cover,42,under,night
314,PIT,1/3/22,-2,42,25,Mon,16,17,,CLE,W 26-14,-2,covered,42,under,night
315,GNB,1/2/22,-13,42.5,11,Sun,16,17,,MIN,W 37-10,-13,covered,42.5,over,night
316,MIN,1/2/22,13,42.5,11,Sun,16,17,@,GNB,L 10-37,13,did not cover,42.5,over,night
317,MIA,12/27/21,-2.5,37.5,72,Mon,15,16,@,NOR,W 20-3,-2.5,covered,37.5,under,night
318,NOR,12/27/21,2.5,37.5,72,Mon,15,16,,MIA,L 3-20,2.5,did not cover,37.5,under,night
319,DAL,12/26/21,-10,46.5,74,Sun,15,16,,WAS,W 56-14,-10,covered,46.5,over,night
320,WAS,12/26/21,10,46.5,74,Sun,15,16,@,DAL,L 14-56,10,did not cover,46.5,over,night
321,IND,12/25/21,2,49,61,Sat,15,16,@,ARI,W 22-16,2,covered,49,under,night
322,ARI,12/25/21,-2,49,61,Sat,15,16,,IND,L 16-22,-2,did not cover,49,under,night
323,TEN,12/23/21,3.5,44,48,Thu,15,16,,SFO,W 20-17,3.5,covered,44,under,night
324,SFO,12/23/21,-3.5,44,48,Thu,15,16,@,TEN,L 17-20,-3.5,did not cover,44,under,night
325,PHI,12/21/21,-6.5,42,42,Tue,14,15,,WAS,W 27-17,-6.5,covered,42,over,night
326,WAS,12/21/21,6.5,42,42,Tue,14,15,@,PHI,L 17-27,6.5,did not cover,42,over,night
327,LAR,12/21/21,-7,46,60,Tue,14,15,,SEA,W 20-10,-7,covered,46,under,night
328,SEA,12/21/21,7,46,60,Tue,14,15,@,LAR,L 10-20,7,did not cover,46,under,night
329,CHI,12/20/21,6.5,44.5,37,Mon,14,15,,MIN,L 9-17,6.5,did not cover,44.5,under,night
330,MIN,12/20/21,-6.5,44.5,37,Mon,14,15,@,CHI,W 17-9,-6.5,covered,44.5,under,night
331,NOR,12/19/21,11.5,45.5,75,Sun,14,15,@,TAM,W 9-0,11.5,covered,45.5,under,night
332,TAM,12/19/21,-11.5,45.5,75,Sun,14,15,,NOR,L 0-9,-11.5,did not cover,45.5,under,night
333,IND,12/18/21,-2.5,45.5,36,Sat,14,15,,NWE,W 27-17,-2.5,covered,45.5,under,night
334,NWE,12/18/21,2.5,45.5,36,Sat,14,15,@,IND,L 17-27,2.5,did not cover,45.5,under,night
335,KAN,12/16/21,-3,52.5,54,Thu,14,15,@,LAC,W 34-28 (OT),-3,covered,52.5,over,night
336,LAC,12/16/21,3,52.5,54,Thu,14,15,,KAN,L 28-34 (OT),3,did not cover,52.5,over,night
337,ARI,12/13/21,-2.5,51.5,68,Mon,13,14,,LAR,L 23-30,-2.5,did not cover,51.5,over,night
338,LAR,12/13/21,2.5,51.5,68,Mon,13,14,@,ARI,W 30-23,2.5,covered,51.5,over,night
339,CHI,12/12/21,11.5,43,36,Sun,13,14,@,GNB,L 30-45,11.5,did not cover,43,over,night
340,GNB,12/12/21,-11.5,43,36,Sun,13,14,,CHI,W 45-30,-11.5,covered,43,over,night
341,MIN,12/9/21,-3,44,36,Thu,13,14,,PIT,W 36-28,-3,covered,44,over,night
342,PIT,12/9/21,3,44,36,Thu,13,14,@,MIN,L 28-36,3,did not cover,44,over,night
343,BUF,12/6/21,-4,44,36,Mon,12,13,,NWE,L 10-14,-4,did not cover,44,under,night
344,NWE,12/6/21,4,44,36,Mon,13,13,@,BUF,W 14-10,4,covered,44,under,night
345,DEN,12/5/21,9.5,47,58,Sun,12,13,@,KAN,L 9-22,9.5,did not cover,47,under,night
346,KAN,12/5/21,-9.5,47,58,Sun,12,13,,DEN,W 22-9,-9.5,covered,47,under,night
347,DAL,12/2/21,-5,47.5,59,Thu,12,13,@,NOR,W 27-17,-5,covered,47.5,under,night
348,NOR,12/2/21,5,47.5,59,Thu,12,13,,DAL,L 17-27,5,did not cover,47.5,under,night
349,SEA,11/29/21,0,47,41,Mon,11,12,@,WAS,L 15-17,0,did not cover,47,under,night
350,WAS,11/29/21,0,47,41,Mon,11,12,,SEA,W 17-15,0,covered,47,under,night
351,CLE,11/28/21,3.5,47,43,Sun,12,12,@,BAL,L 10-16,3.5,did not cover,47,under,night
352,BAL,11/28/21,-3.5,47,43,Sun,11,12,,CLE,W 16-10,-3.5,covered,47,under,night
353,BUF,11/25/21,-6.5,45,69,Thu,11,12,@,NOR,W 31-6,-6.5,covered,45,under,night
354,NOR,11/25/21,6.5,45,69,Thu,11,12,,BUF,L 6-31,6.5,did not cover,45,under,night
355,NYG,11/22/21,11,50,68,Mon,10,11,@,TAM,L 10-30,11,did not cover,50,under,night
356,TAM,11/22/21,-11,50,68,Mon,10,11,,NYG,W 30-10,-11,covered,50,under,night
357,PIT,11/21/21,5.5,47.5,75,Sun,10,11,@,LAC,L 37-41,5.5,covered,47.5,over,night
358,LAC,11/21/21,-5.5,47.5,75,Sun,10,11,,PIT,W 41-37,-5.5,did not cover,47.5,over,night
359,ATL,11/18/21,7,47,53,Thu,10,11,,NWE,L 0-25,7,did not cover,47,under,night
360,NWE,11/18/21,-7,47,53,Thu,11,11,@,ATL,W 25-0,-7,covered,47,under,night
361,LAR,11/15/21,-4,49.5,59,Mon,10,10,@,SFO,L 10-31,-4,did not cover,49.5,under,night
362,SFO,11/15/21,4,49.5,59,Mon,9,10,,LAR,W 31-10,4,covered,49.5,under,night
363,KAN,11/14/21,-2.5,52,73,Sun,10,10,@,LVR,W 41-14,-2.5,covered,52,over,night
364,LVR,11/14/21,2.5,52,73,Sun,9,10,,KAN,L 14-41,2.5,did not cover,52,over,night
365,MIA,11/11/21,7.5,46.5,77,Thu,10,10,,BAL,W 22-10,7.5,covered,46.5,under,night
366,BAL,11/11/21,-7.5,46.5,77,Thu,9,10,@,MIA,L 10-22,-7.5,did not cover,46.5,under,night
367,CHI,11/8/21,6.5,38.5,55,Mon,9,9,@,PIT,L 27-29,6.5,covered,38.5,over,night
368,PIT,11/8/21,-6.5,38.5,55,Mon,8,9,,CHI,W 29-27,-6.5,did not cover,38.5,over,night
369,TEN,11/7/21,7.5,52.5,58,Sun,9,9,@,LAR,W 28-16,7.5,covered,52.5,under,night
370,LAR,11/7/21,-7.5,52.5,58,Sun,9,9,,TEN,L 16-28,-7.5,did not cover,52.5,under,night
371,IND,11/4/21,-10.5,46,33,Thu,9,9,,NYJ,W 45-30,-10.5,covered,46,over,night
372,NYJ,11/4/21,10.5,46,33,Thu,8,9,@,IND,L 30-45,10.5,did not cover,46,over,night
373,KAN,11/1/21,-10,52,39,Mon,8,8,,NYG,W 20-17,-10,did not cover,52,under,night
374,NYG,11/1/21,10,52,39,Mon,8,8,@,KAN,L 17-20,10,covered,52,under,night
375,DAL,10/31/21,3,51.5,42,Sun,7,8,@,MIN,W 20-16,3,covered,51.5,under,night
376,MIN,10/31/21,-3,51.5,42,Sun,7,8,,DAL,L 16-20,-3,did not cover,51.5,under,night
377,ARI,10/28/21,-6.5,50.5,84,Thu,8,8,,GNB,L 21-24,-6.5,did not cover,50.5,under,night
378,GNB,10/28/21,6.5,50.5,84,Thu,8,8,@,ARI,W 24-21,6.5,covered,50.5,under,night
379,NOR,10/25/21,-4.5,42.5,54,Mon,6,7,@,SEA,W 13-10,-4.5,did not cover,42.5,under,night
380,SEA,10/25/21,4.5,42.5,54,Mon,7,7,,NOR,L 10-13,4.5,covered,42.5,under,night
381,IND,10/24/21,4,42.5,64,Sun,7,7,@,SFO,W 30-18,4,covered,42.5,over,night
382,SFO,10/24/21,-4,42.5,64,Sun,6,7,,IND,L 18-30,-4,did not cover,42.5,over,night
383,CLE,10/21/21,-1.5,41.5,59,Thu,7,7,,DEN,W 17-14,-1.5,covered,41.5,under,night
384,DEN,10/21/21,1.5,41.5,59,Thu,7,7,@,CLE,L 14-17,1.5,did not cover,41.5,under,night
385,BUF,10/18/21,-6,53.5,66,Mon,6,6,@,TEN,L 31-34,-6,did not cover,53.5,over,night
386,TEN,10/18/21,6,53.5,66,Mon,6,6,,BUF,W 34-31,6,covered,53.5,over,night
387,PIT,10/17/21,-5,43,49,Sun,6,6,,SEA,W 23-20 (OT),-5,did not cover,43,push,night
388,SEA,10/17/21,5,43,49,Sun,6,6,@,PIT,L 20-23 (OT),5,covered,43,push,night
389,PHI,10/14/21,7,52.5,74,Thu,6,6,,TAM,L 22-28,7,covered,52.5,under,night
390,TAM,10/14/21,-7,52.5,74,Thu,6,6,@,PHI,W 28-22,-7,did not cover,52.5,under,night
391,IND,10/11/21,7,46,69,Mon,5,5,@,BAL,L 25-31 (OT),7,covered,46,over,night
392,BAL,10/11/21,-7,46,69,Mon,5,5,,IND,W 31-25 (OT),-7,did not cover,46,over,night
393,BUF,10/10/21,2.5,56.5,76,Sun,5,5,@,KAN,W 38-20,2.5,covered,56.5,over,night
394,KAN,10/10/21,-2.5,56.5,76,Sun,5,5,,BUF,L 20-38,-2.5,did not cover,56.5,over,night
395,LAR,10/7/21,-2.5,54.5,56,Thu,5,5,@,SEA,W 26-17,-2.5,covered,54.5,under,night
396,SEA,10/7/21,2.5,54.5,56,Thu,5,5,,LAR,L 17-26,2.5,did not cover,54.5,under,night
397,LVR,10/4/21,3,52,73,Mon,4,4,@,LAC,L 14-28,3,did not cover,52,under,night
398,LAC,10/4/21,-3,52,73,Mon,4,4,,LVR,W 28-14,-3,covered,52,under,night
399,NWE,10/3/21,7,49.5,62,Sun,4,4,,TAM,L 17-19,7,covered,49.5,under,night
400,TAM,10/3/21,-7,49.5,62,Sun,4,4,@,NWE,W 19-17,-7,did not cover,49.5,under,night
401,CIN,9/30/21,-7.5,46.5,65,Thu,4,4,,JAX,W 24-21,-7.5,did not cover,46.5,under,night
402,JAX,9/30/21,7.5,46.5,65,Thu,4,4,@,CIN,L 21-24,7.5,covered,46.5,under,night
403,DAL,9/27/21,-3.5,51.5,86,Mon,3,3,,PHI,W 41-21,-3.5,covered,51.5,over,night
404,PHI,9/27/21,3.5,51.5,86,Mon,3,3,@,DAL,L 21-41,3.5,did not cover,51.5,over,night
405,GNB,9/26/21,3,50.5,69,Sun,3,3,@,SFO,W 30-28,3,covered,50.5,over,night
406,SFO,9/26/21,-3,50.5,69,Sun,3,3,,GNB,L 28-30,-3,did not cover,50.5,over,night
407,CAR,9/23/21,-9,43.5,77,Thu,3,3,@,HOU,W 24-9,-9,covered,43.5,under,night
408,HOU,9/23/21,9,43.5,77,Thu,3,3,,CAR,L 9-24,9,did not cover,43.5,under,night
409,DET,9/20/21,11.5,48,73,Mon,2,2,@,GNB,L 17-35,11.5,did not cover,48,over,night
410,GNB,9/20/21,-11.5,48,73,Mon,2,2,,DET,W 35-17,-11.5,covered,48,over,night
411,KAN,9/19/21,-4,54.5,82,Sun,2,2,@,BAL,L 35-36,-4,did not cover,54.5,over,night
412,BAL,9/19/21,4,54.5,82,Sun,2,2,,KAN,W 36-35,4,covered,54.5,over,night
413,NYG,9/16/21,3.5,40.5,71,Thu,2,2,@,WAS,L 29-30,3.5,covered,40.5,over,night
414,WAS,9/16/21,-3.5,40.5,71,Thu,2,2,,NYG,W 30-29,-3.5,did not cover,40.5,over,night
415,LVR,9/13/21,4,50.5,102,Mon,1,1,,BAL,W 33-27 (OT),4,covered,50.5,over,night
